8.200000000000000000e+01,-6.340000000000000080e-01,-1.050999999999999934e+00,5.410000000000000364e-01
7.900000000000000000e+01,-3.340000000000000191e-01,-1.500000000000000000e+00,7.389999999999999902e-01
8.900000000000000000e+01,-4.929999999999999938e-01,-1.028000000000000025e+00,3.499999999999999778e-01
8.400000000000000000e+01,-6.079999999999999849e-01,-1.066999999999999948e+00,7.730000000000000204e-01
8.000000000000000000e+01,2.939999999999999836e-01,-1.060000000000000053e+00,9.509999999999999565e-01
9.300000000000000000e+01,6.500000000000000222e-01,7.599999999999999811e-02,8.960000000000000187e-01
1.140000000000000000e+02,5.769999999999999574e-01,1.239999999999999991e-01,1.040000000000000036e+00
1.060000000000000000e+02,6.800000000000000488e-01,4.610000000000000209e-01,7.690000000000000169e-01
1.090000000000000000e+02,7.019999999999999574e-01,4.680000000000000271e-01,8.980000000000000204e-01
1.010000000000000000e+02,7.860000000000000320e-01,5.470000000000000417e-01,9.389999999999999458e-01
8.700000000000000000e+01,6.530000000000000249e-01,-8.469999999999999751e-01,1.127999999999999892e+00
7.600000000000000000e+01,2.740000000000000213e-01,-9.669999999999999707e-01,8.399999999999999689e-01
8.000000000000000000e+01,5.789999999999999591e-01,-7.920000000000000373e-01,1.697999999999999954e+00
7.300000000000000000e+01,6.350000000000000089e-01,8.000000000000000167e-03,1.042999999999999927e+00
4.500000000000000000e+01,6.900000000000000577e-02,-8.189999999999999503e-01,8.419999999999999707e-01
8.700000000000000000e+01,1.759999999999999898e-01,-8.339999999999999636e-01,1.213999999999999968e+00
4.900000000000000000e+01,1.340000000000000080e-01,-1.743000000000000105e+00,1.276000000000000023e+00
5.200000000000000000e+01,-4.030000000000000249e-01,-9.729999999999999760e-01,7.930000000000000382e-01
5.100000000000000000e+01,-3.790000000000000036e-01,-1.842999999999999972e+00,8.020000000000000462e-01
