7.700000000000000000e+01,-8.129999999999999449e-01,-1.078000000000000069e+00,-1.529999999999999971e-01
1.420000000000000000e+02,-2.829999999999999738e-01,-1.004000000000000004e+00,6.590000000000000302e-01
9.000000000000000000e+01,-9.600000000000000200e-02,-8.529999999999999805e-01,8.599999999999999867e-01
6.600000000000000000e+01,-2.500000000000000000e-01,-9.270000000000000462e-01,7.209999999999999742e-01
6.600000000000000000e+01,6.949999999999999512e-01,4.010000000000000231e-01,8.169999999999999485e-01
8.000000000000000000e+01,5.969999999999999751e-01,-1.018999999999999906e+00,8.309999999999999609e-01
9.200000000000000000e+01,7.019999999999999574e-01,5.070000000000000062e-01,9.200000000000000400e-01
8.900000000000000000e+01,8.080000000000000515e-01,5.190000000000000169e-01,1.104999999999999982e+00
8.300000000000000000e+01,7.770000000000000240e-01,2.959999999999999853e-01,1.491999999999999993e+00
7.600000000000000000e+01,8.219999999999999529e-01,4.359999999999999987e-01,1.582999999999999963e+00
6.300000000000000000e+01,7.780000000000000249e-01,-1.885000000000000009e+00,1.098999999999999977e+00
6.200000000000000000e+01,5.500000000000000444e-01,-6.899999999999999467e-01,1.012000000000000011e+00
7.000000000000000000e+01,-2.590000000000000080e-01,-7.299999999999999822e-01,1.147000000000000020e+00
7.200000000000000000e+01,-1.170000000000000068e-01,-9.000000000000000222e-01,1.139000000000000012e+00
5.200000000000000000e+01,7.379999999999999893e-01,-6.069999999999999840e-01,1.375999999999999890e+00
5.300000000000000000e+01,4.670000000000000262e-01,-1.268000000000000016e+00,1.209999999999999964e+00
7.400000000000000000e+01,-3.890000000000000124e-01,-1.020999999999999908e+00,1.268000000000000016e+00
6.500000000000000000e+01,-6.630000000000000338e-01,-1.010999999999999899e+00,9.489999999999999547e-01
