7.600000000000000000e+01,-5.819999999999999618e-01,-1.485000000000000098e+00,7.239999999999999769e-01
1.030000000000000000e+02,-3.320000000000000173e-01,-1.002000000000000002e+00,5.530000000000000471e-01
7.200000000000000000e+01,3.479999999999999760e-01,-8.840000000000000080e-01,8.319999999999999618e-01
7.300000000000000000e+01,2.419999999999999929e-01,-9.000000000000000222e-01,8.449999999999999734e-01
6.800000000000000000e+01,5.290000000000000258e-01,-1.092000000000000082e+00,1.014000000000000012e+00
5.700000000000000000e+01,5.669999999999999485e-01,-8.800000000000000044e-01,1.586000000000000076e+00
7.500000000000000000e+01,4.390000000000000013e-01,-1.090000000000000080e+00,1.296999999999999931e+00
5.100000000000000000e+01,3.350000000000000200e-01,-1.096000000000000085e+00,1.463999999999999968e+00
6.100000000000000000e+01,4.650000000000000244e-01,-1.332999999999999963e+00,9.619999999999999662e-01
5.600000000000000000e+01,8.030000000000000471e-01,-8.259999999999999565e-01,1.520000000000000018e+00
8.100000000000000000e+01,6.490000000000000213e-01,-9.110000000000000320e-01,1.582000000000000073e+00
7.600000000000000000e+01,5.520000000000000462e-01,-8.539999999999999813e-01,1.155000000000000027e+00
6.200000000000000000e+01,2.640000000000000124e-01,-1.463000000000000078e+00,1.274000000000000021e+00
4.800000000000000000e+01,2.280000000000000082e-01,-7.309999999999999831e-01,1.655999999999999917e+00
3.400000000000000000e+01,7.700000000000000178e-01,-4.020000000000000240e-01,1.707000000000000073e+00
3.100000000000000000e+01,3.950000000000000178e-01,-8.100000000000000533e-01,1.594999999999999973e+00
2.200000000000000000e+01,4.200000000000000261e-02,-8.529999999999999805e-01,1.461999999999999966e+00
2.600000000000000000e+01,8.000000000000000167e-03,-8.930000000000000160e-01,1.141000000000000014e+00
3.300000000000000000e+01,-4.010000000000000231e-01,-1.516000000000000014e+00,1.465000000000000080e+00
3.900000000000000000e+01,-6.540000000000000258e-01,-1.320000000000000062e+00,1.413000000000000034e+00
5.200000000000000000e+01,-7.099999999999999645e-01,-1.455000000000000071e+00,1.560999999999999943e+00
5.200000000000000000e+01,-7.890000000000000346e-01,-1.618999999999999995e+00,1.157999999999999918e+00
3.500000000000000000e+01,5.320000000000000284e-01,-1.114000000000000101e+00,1.526000000000000023e+00
5.000000000000000000e+01,8.189999999999999503e-01,7.000000000000000666e-02,1.957999999999999963e+00
7.000000000000000000e+01,8.279999999999999583e-01,-6.330000000000000071e-01,1.756999999999999895e+00
3.300000000000000000e+01,1.187999999999999945e+00,-6.540000000000000258e-01,1.868000000000000105e+00
5.100000000000000000e+01,9.789999999999999813e-01,-6.530000000000000249e-01,1.921000000000000041e+00
3.300000000000000000e+01,7.940000000000000391e-01,-9.429999999999999494e-01,2.474000000000000199e+00
2.700000000000000000e+01,1.160000000000000059e-01,-8.080000000000000515e-01,1.618999999999999995e+00
3.400000000000000000e+01,1.749999999999999889e-01,-8.279999999999999583e-01,1.366999999999999993e+00
2.500000000000000000e+01,6.500000000000000222e-01,-3.860000000000000098e-01,1.449000000000000066e+00
3.300000000000000000e+01,6.490000000000000213e-01,-3.910000000000000142e-01,1.487999999999999989e+00
3.700000000000000000e+01,5.949999999999999734e-01,-5.390000000000000346e-01,2.346999999999999975e+00
2.000000000000000000e+01,6.239999999999999991e-01,-4.400000000000000022e-01,1.318000000000000060e+00
3.700000000000000000e+01,7.740000000000000213e-01,4.000000000000000083e-03,1.681999999999999940e+00
6.800000000000000000e+01,7.640000000000000124e-01,1.469999999999999918e-01,2.016000000000000014e+00
6.200000000000000000e+01,5.490000000000000435e-01,-8.100000000000000255e-02,2.073999999999999844e+00
6.800000000000000000e+01,6.270000000000000018e-01,-8.990000000000000213e-01,1.649000000000000021e+00
2.300000000000000000e+01,1.660000000000000087e-01,-9.270000000000000462e-01,1.915000000000000036e+00
4.900000000000000000e+01,1.106999999999999984e+00,4.079999999999999738e-01,2.427999999999999936e+00
3.700000000000000000e+01,8.429999999999999716e-01,-8.209999999999999520e-01,2.134999999999999787e+00
