8.100000000000000000e+01,-7.960000000000000409e-01,-8.790000000000000036e-01,-6.320000000000000062e-01
8.800000000000000000e+01,-7.930000000000000382e-01,-8.309999999999999609e-01,-6.119999999999999885e-01
1.150000000000000000e+02,-5.869999999999999662e-01,-6.909999999999999476e-01,-3.950000000000000178e-01
1.130000000000000000e+02,-5.620000000000000551e-01,-6.780000000000000471e-01,-3.569999999999999840e-01
9.200000000000000000e+01,2.630000000000000115e-01,-6.219999999999999973e-01,6.420000000000000151e-01
1.120000000000000000e+02,3.069999999999999951e-01,-9.150000000000000355e-01,5.629999999999999449e-01
9.300000000000000000e+01,3.170000000000000040e-01,-1.201999999999999957e+00,1.195000000000000062e+00
8.800000000000000000e+01,2.500000000000000000e-01,-8.040000000000000480e-01,1.068999999999999950e+00
2.600000000000000000e+01,2.959999999999999853e-01,-6.530000000000000249e-01,8.359999999999999654e-01
2.800000000000000000e+01,6.929999999999999494e-01,-7.269999999999999796e-01,1.784000000000000030e+00
4.400000000000000000e+01,9.939999999999999947e-01,-8.020000000000000462e-01,1.699999999999999956e+00
7.000000000000000000e+01,1.028000000000000025e+00,3.770000000000000018e-01,1.610999999999999988e+00
5.900000000000000000e+01,1.052000000000000046e+00,3.130000000000000004e-01,1.782999999999999918e+00
4.600000000000000000e+01,9.759999999999999787e-01,2.770000000000000240e-01,1.858000000000000096e+00
2.900000000000000000e+01,8.129999999999999449e-01,-7.750000000000000222e-01,1.683000000000000052e+00
1.700000000000000000e+01,3.270000000000000129e-01,-8.050000000000000488e-01,1.679999999999999938e+00
2.100000000000000000e+01,6.510000000000000231e-01,-8.120000000000000551e-01,1.911000000000000032e+00
2.600000000000000000e+01,8.820000000000000062e-01,-2.909999999999999809e-01,1.822000000000000064e+00
