1.000000000000000000e+02,-4.719999999999999751e-01,-1.252000000000000002e+00,1.559999999999999998e-01
1.070000000000000000e+02,-3.109999999999999987e-01,-1.046000000000000041e+00,1.620000000000000051e-01
8.900000000000000000e+01,-1.620000000000000051e-01,-9.469999999999999529e-01,7.570000000000000062e-01
8.000000000000000000e+01,2.149999999999999967e-01,-8.840000000000000080e-01,6.989999999999999547e-01
6.000000000000000000e+01,-3.029999999999999916e-01,-1.449000000000000066e+00,8.559999999999999831e-01
5.300000000000000000e+01,-4.000000000000000083e-03,-1.127999999999999892e+00,1.169000000000000039e+00
7.700000000000000000e+01,3.410000000000000253e-01,-1.038999999999999924e+00,1.625999999999999890e+00
9.400000000000000000e+01,6.450000000000000178e-01,-1.096000000000000085e+00,1.762000000000000011e+00
9.200000000000000000e+01,7.489999999999999991e-01,1.600000000000000033e-01,1.717000000000000082e+00
9.000000000000000000e+01,7.770000000000000240e-01,9.800000000000000377e-02,1.592999999999999972e+00
7.800000000000000000e+01,1.010999999999999899e+00,4.000000000000000083e-02,1.874000000000000110e+00
4.500000000000000000e+01,8.639999999999999902e-01,-3.469999999999999751e-01,1.802999999999999936e+00
4.200000000000000000e+01,1.127000000000000002e+00,1.200000000000000025e-02,1.870999999999999996e+00
5.500000000000000000e+01,1.479000000000000092e+00,3.049999999999999933e-01,2.083000000000000185e+00
7.000000000000000000e+01,1.010000000000000009e+00,-1.039999999999999952e-01,1.931000000000000050e+00
5.400000000000000000e+01,1.330999999999999961e+00,-8.820000000000000062e-01,1.883999999999999897e+00
5.500000000000000000e+01,1.401999999999999913e+00,-8.980000000000000204e-01,1.985000000000000098e+00
6.400000000000000000e+01,1.572999999999999954e+00,-2.369999999999999885e-01,1.955000000000000071e+00
1.090000000000000000e+02,7.419999999999999929e-01,-6.320000000000000062e-01,1.866999999999999993e+00
1.140000000000000000e+02,7.429999999999999938e-01,-1.769999999999999907e-01,1.965999999999999970e+00
8.300000000000000000e+01,1.118999999999999995e+00,-9.190000000000000391e-01,1.727999999999999980e+00
8.700000000000000000e+01,1.336999999999999966e+00,2.379999999999999893e-01,1.848999999999999977e+00
6.500000000000000000e+01,1.322000000000000064e+00,7.000000000000000666e-02,2.193000000000000060e+00
7.400000000000000000e+01,9.419999999999999485e-01,-8.070000000000000506e-01,2.119000000000000217e+00
8.200000000000000000e+01,1.070999999999999952e+00,-1.159000000000000030e+00,1.824999999999999956e+00
6.100000000000000000e+01,1.439000000000000057e+00,-9.549999999999999600e-01,1.993000000000000105e+00
7.200000000000000000e+01,1.219000000000000083e+00,-3.689999999999999947e-01,2.009999999999999787e+00
6.200000000000000000e+01,1.504999999999999893e+00,-8.200000000000000344e-02,2.173999999999999932e+00
5.600000000000000000e+01,1.157999999999999918e+00,-9.020000000000000240e-01,2.346000000000000085e+00
6.800000000000000000e+01,9.439999999999999503e-01,-5.520000000000000462e-01,2.274000000000000021e+00
6.800000000000000000e+01,1.584999999999999964e+00,2.330000000000000127e-01,2.854999999999999982e+00
6.100000000000000000e+01,1.288999999999999924e+00,9.299999999999999933e-02,2.286999999999999922e+00
8.400000000000000000e+01,8.169999999999999485e-01,-2.250000000000000056e-01,2.132000000000000117e+00
5.600000000000000000e+01,1.375000000000000000e+00,1.700000000000000122e-02,2.234999999999999876e+00
7.000000000000000000e+01,1.383999999999999897e+00,-4.339999999999999969e-01,2.267999999999999794e+00
7.300000000000000000e+01,1.272000000000000020e+00,-2.039999999999999869e-01,2.471999999999999975e+00
5.900000000000000000e+01,1.814999999999999947e+00,2.320000000000000118e-01,3.362000000000000099e+00
7.900000000000000000e+01,1.026000000000000023e+00,-1.350000000000000089e-01,2.712000000000000188e+00
6.400000000000000000e+01,1.280000000000000027e+00,-5.099999999999999672e-02,2.892999999999999794e+00
5.200000000000000000e+01,1.556999999999999940e+00,-2.000000000000000042e-03,3.192000000000000171e+00
5.600000000000000000e+01,1.530999999999999917e+00,2.560000000000000053e-01,3.463000000000000078e+00
5.100000000000000000e+01,1.487999999999999989e+00,-8.549999999999999822e-01,2.552999999999999936e+00
5.100000000000000000e+01,1.443000000000000060e+00,-3.589999999999999858e-01,3.092999999999999972e+00
5.000000000000000000e+01,1.578000000000000069e+00,-3.240000000000000102e-01,4.371000000000000441e+00
4.500000000000000000e+01,1.151000000000000023e+00,-8.760000000000000009e-01,2.841000000000000192e+00
