8.000000000000000000e+01,-6.620000000000000329e-01,-9.489999999999999547e-01,2.119999999999999940e-01
7.600000000000000000e+01,-6.280000000000000027e-01,-1.417999999999999927e+00,1.700000000000000122e-01
1.190000000000000000e+02,-1.099999999999999936e-02,-1.058000000000000052e+00,8.110000000000000542e-01
1.440000000000000000e+02,1.089999999999999997e-01,-6.959999999999999520e-01,4.550000000000000155e-01
1.400000000000000000e+02,6.199999999999999956e-02,-1.074999999999999956e+00,2.340000000000000135e-01
1.370000000000000000e+02,8.799999999999999489e-02,-9.160000000000000364e-01,6.919999999999999485e-01
1.510000000000000000e+02,1.749999999999999889e-01,-3.119999999999999996e-01,8.379999999999999671e-01
1.570000000000000000e+02,1.620000000000000051e-01,-7.810000000000000275e-01,2.969999999999999862e-01
1.460000000000000000e+02,1.519999999999999962e-01,-8.199999999999999512e-01,6.640000000000000346e-01
1.150000000000000000e+02,4.410000000000000031e-01,-4.460000000000000075e-01,7.580000000000000071e-01
9.100000000000000000e+01,7.399999999999999911e-01,4.729999999999999760e-01,9.170000000000000373e-01
9.300000000000000000e+01,7.850000000000000311e-01,5.649999999999999467e-01,1.185000000000000053e+00
8.900000000000000000e+01,7.479999999999999982e-01,5.160000000000000142e-01,9.799999999999999822e-01
9.100000000000000000e+01,7.479999999999999982e-01,5.749999999999999556e-01,1.050000000000000044e+00
9.800000000000000000e+01,7.449999999999999956e-01,4.779999999999999805e-01,1.070000000000000062e+00
1.050000000000000000e+02,7.169999999999999707e-01,3.820000000000000062e-01,8.669999999999999929e-01
8.900000000000000000e+01,7.820000000000000284e-01,5.160000000000000142e-01,1.187000000000000055e+00
7.600000000000000000e+01,8.129999999999999449e-01,-8.379999999999999671e-01,1.217999999999999972e+00
6.900000000000000000e+01,7.890000000000000346e-01,-1.326999999999999957e+00,1.247999999999999998e+00
7.200000000000000000e+01,6.660000000000000364e-01,-8.159999999999999476e-01,1.379000000000000004e+00
7.500000000000000000e+01,9.669999999999999707e-01,4.939999999999999947e-01,1.294999999999999929e+00
7.500000000000000000e+01,9.489999999999999547e-01,-3.899999999999999994e-02,1.889999999999999902e+00
8.500000000000000000e+01,9.909999999999999920e-01,6.959999999999999520e-01,1.649000000000000021e+00
